link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=1u5CgAdh0bE&lc=Ugxiy3DLka_QWal2wiV4AaABAg.AT34-SbgU4jAT7C-KGdwAx,2026-03-01 05:30:00,"Icici Lombard sucks. I own f77 superstreet bike with icici Lombard insurance. My rim got broken because of a major pothole on the highway. File the claim insurance company told me to do the payment, we will reimburse. Till date I didn't got my money back. One thing i am happy about is ultraviolette service is awesome, they'll make your bike brand new. This insurance is just on paper and can save you from traffic challans but in reality you don't own any insurance.",468,unknown,2,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Betrayal,High,"Event: Rim got broken due to a major pothole on the highway. Process: Filed a claim with ICICI Lombard, who asked the customer to pay first and they would reimburse. Outcome: Customer did not get their money back. The comment also praises the service of Ultraviolette (the bike manufacturer).",3,2,Medium
https://www.youtube.com/watch?v=BA4B_boDMPI&lc=UgybVZuyyKOHs_1FMmB4AaABAg,2025-06-01 05:30:00,"Maine 3 saal tak premium bhara or jab mujhe seviour pain me admit hona pda ..toh inhone ye keh kr claim reject kr diya k ..ye treatment OPD me ho jata,do not buy insurance policy from ICICI lombard.i will legal action against this company .i will never suggest to anyone to buy any policy from ICICI Lombard ...chor hai saale .. froud company",342,unknown,0,health,Claims Experience,Claim Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,Event: Admitted to hospital due to severe pain. Process: Filed a claim after paying premium for 3 years. Outcome: Claim rejected with the reason that the treatment could be done in OPD. The customer expresses intent for legal action and warns others against buying ICICI Lombard policies.,4,2,Medium
https://www.youtube.com/watch?v=mgWqUOYcgvY&lc=UgzWY8ZnujhSWjibSah4AaABAg,2023-06-01 05:30:00,"Sir mere paas ICICI Lombard ki taraf se call ayi thi wo wole aap apna 
marksheet, adhar card, pan card, bank details, mang rahe hai or bool rahe hai aap insurance agent ban sakte hai 
or apki traning bhi hogi 
mene ICICI Lombard ki site se apply Kara tha.",255,unknown,0,unknown,Onboarding & Policy Understanding,Agent/Advisor Interaction,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: Applied for insurance agent position on ICICI Lombard's site. Process: Received a call from ICICI Lombard asking for documents (marksheet, aadhar, pan, bank details) and offering training to become an agent. Outcome: Implied acceptance of the offer to become an agent.",3,3,Medium
https://www.youtube.com/watch?v=2_DHj0iP4j4&lc=UgyxX9wbuX22Nwp44gZ4AaABAg,2023-06-01 05:30:00,"Ji mera 42000 ka kharcha laga phir bhi mera shocker pipe change nahi Hua mujhe 1 saal se dikate aa rahi hain. Mere time pe honda walo ne list hi nahi Kiya tha abhi tak me pachta raha hun. Sir aap Pura try kijiye sab kuch change ho Jaye warna aapko discomfort feel hoga mera gadi liye huye 6 months me accident Hua April me Hua or ab tak ek din khusi se nahi chala pa raha hun bahut dukh lagta hai.
Sir try ICICI Lombard ko mail karke",433,unknown,1,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Vehicle accident occurred 6 months ago, resulting in a 42000 expense for a shocker pipe change. Process: The issue has been ongoing for 1 year, and the user is experiencing discomfort. The user is asking to try and get everything changed. Outcome: The shocker pipe was not changed despite the expense, and the user is regretting the purchase and the accident, feeling unhappy.",2,2,Medium
https://www.youtube.com/watch?v=2_DHj0iP4j4&lc=UgyxX9wbuX22Nwp44gZ4AaABAg.9mgcSNHgrTq9mhWggvfvif,2023-06-01 05:30:00,"Thanku sir ji for ur valuable input. Mere case me forks replace ho hi jayenge sayad but insurance walo ka attitude bht bekar hai je bat samajh aa gyi, baki insurance walo ka to nai pta but ICICI Lombard bilkul bhi recommend nai krunga.",235,unknown,0,unknown,Early Regret / Exit Intent,Servicing & Policy Admin,Unknown,Communication / Language Barrier,Resignation,Medium,Event: User incurred an expense of 42000 for vehicle repair. Process: The insurance company's (ICICI Lombard) attitude is described as very bad. Outcome: The user explicitly states they will not recommend ICICI Lombard.,2,2,Medium
https://www.youtube.com/watch?v=Nykiib7seEQ&lc=UgyMqTadEWVt7K7YE-R4AaABAg.ATiYtWMTBqKAUoobL-WxQ1,2026-04-01 05:30:00,"​ @snehaashish9188 kabhi mat lena mena apni scooty park kari thi peche se kisi gadi ne jor se thokkar bhag gaya tha icici walo ko bataya to unhone bola ke janbujhkar kiya hai nahi milega Mera pura 20 k lag gaye thik karne me 
That's why 
Bata raha hu koi bhi Lena but icici Lombard mat lena pachtaoge",300,unknown,0,unknown,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Scooty was hit by another vehicle while parked, and the driver fled. Process: ICICI Lombard claimed the damage was intentional and denied the claim, resulting in the user paying 20,000 for repairs. Outcome: The user regrets choosing ICICI Lombard and strongly advises against it.",1,1,Medium
https://www.youtube.com/watch?v=hDmBwGJdOU4&lc=UgzetozkbS80EIjKtct4AaABAg,2026-03-05 05:30:00,"My ICICI Lombard motto insurance claim is rejected even after providing all evidence and accident details, CCTV footage, still the reject the claim and when I ask for reopening the case they just give silent, not replying on social media or email, they keep the customer frustrated, take advantage when we are vulnerable. If there is some genuine reason for rejection please explain it to the client so we are satisfied, don't keep ignoring messages. All this back and forth affects our work personal life and mental health, does ICICI Lombard take responsibility for this",572,unknown,1,unknown,Claims Experience,Claims Rejection,Unknown,Process / Documentation Friction,Frustration,High,"Customer's ICICI Lombard motto insurance claim was rejected despite providing all evidence including accident details and CCTV footage. When requesting reopening, the insurer remained silent and unresponsive on social media and email, causing customer frustration and impacting their work, personal life, and mental health. The customer seeks a genuine reason for rejection or a satisfactory explanation.",3,2,Medium
https://www.youtube.com/watch?v=hDmBwGJdOU4&lc=UgzAoKhvHOAZqBSkE4F4AaABAg,2025-04-05 05:30:00,"ICICI Lombard se kbhi insurance mt lena mera 2 insurance chal rha h ek hi Scooty par aur pata nhi ye kb hua mujhe 2 baar premium charge kr liya aur ab bol rha double insurance hogya h isliye claim nhi milega 
Inka band to mai baja ke rahungi customer ko bewkuf samajh rha h
Inka gmail par bhi reply nhi arha .",309,unknown,2,unknown,Claims Experience,Claims Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,Customer has two ICICI Lombard insurance policies for the same scooter. They were charged the premium twice and now the insurer is stating it's a double insurance and will not provide a claim. The customer is also experiencing a lack of response via email.,3,2,Medium
https://www.youtube.com/watch?v=hDmBwGJdOU4&lc=UgzehsC8XAEXjni5X5J4AaABAg,2025-04-05 05:30:00,"sir mene second hand bike li thi pr insuarance transfer nahi krwa paaya thaa to us wajah se mene icici lombard kaa insuarance liyaa or 1 mahine bd meri bike ladd gyii to insuarance wale is basis pr claim reject kr rhe hai ki aapke paas policy thi to aapne dusri kyuu lii to is cheez me main kyaa karu sir.
please help sir",321,unknown,3,unknown,Claims Experience,Claims Rejection,Unknown,Misrepresentation / Incomplete Explanation,Confusion,High,"Customer bought a second-hand bike and took ICICI Lombard insurance because they couldn't transfer the original insurance. A month later, the bike met with an accident. ICICI Lombard is rejecting the claim on the basis that the customer already had a policy and shouldn't have bought another one.",3,2,Medium
https://www.youtube.com/watch?v=0dvkZ-rnnjo&lc=UgwjnE8CgP3CLfh5bwR4AaABAg,2023-03-31 05:30:00,"Yh pese lens k baad sochte h hum nhi de claim mene 8hajar diye h or ispection officer ka behavior aisa h jese m chor hu unke saamne bhikh maangli wo approved nhi kr rhai h 10 din hogye i think
Icici lombard fraud krta h 12610930 yh h claim plz krao kam",252,unknown,0,unknown,Claims Experience,Claims Rejection,Unknown,Process / Documentation Friction,Anger,High,"Customer paid ₹8000 for insurance and is alleging ICICI Lombard is refusing to pay the claim. The inspection officer's behavior is described as demeaning, as if the customer is begging. The claim has been pending for 10 days, and the customer believes ICICI Lombard is committing fraud.",4,1,Medium
https://www.youtube.com/watch?v=0HIUhPM-4Sk&lc=UgxTdpRQJRvrfse7msN4AaABAg,2025-05-05 05:30:00,"Mandeep bhai maine aapki video bhut achchi tarah dekhne ke baad HDFC ergo ki costly insurance November 2023 me li thi, ki ye soch ker agar jaroorat pari to claim se company reject nhi karegi, abhi mujhe klhealth issue ho gya hai jiske liye maine policy bazar ko call kiya tha ki main hospitalized hone wala hu surgery ke liye to insurer mera claim approve karegi ya nhi, to policy bazar walo ne bataya ki, approval nhi milega kyunki 24 month ka waiting period hai jo illness mujhe hui hai wo slow growing disease list me hai, Ye policy lene time to bataya hi nhi tha policy bazar walo ne. Jab maine kaha ki mere friend ko same illness ke liye ICICI lambard ne to ooska claim accept ker liya to agent ne bataya ki ooska 2 saal ka waiting period jaroor khatam ho gya hoga isiliye ooska claim accept ho gya hoga. Ab aap hi bataiye main kya karu, itne paise premium dene ke baad bhi agar bad situation me bari insurance company aise dhoka dene lagi tabhi to public kisi bhi type ke insuran ko scam bolti hai. Or meri illness 2 april se suru hui hai. Isse pahle mujhe ye illness kabhi nhi thi. Kya aap meri help ker sakte hain? Main consultation fee dene ke liye bhi ready hu. Per kaise aapse contact karu ye nhi pata mujhe.",1219,unknown,0,health,Claims Experience,Claims Rejection,Digital / App / Website,Misrepresentation / Incomplete Explanation,Betrayal,High,"The user purchased HDFC Ergo insurance based on a video, but when hospitalized, Policy Bazaar informed them of a 24-month waiting period for their illness, which was not disclosed at the time of purchase. The user contrasts this with a friend whose claim was accepted by ICICI Lombard for the same illness, implying a potential misrepresentation or lack of transparency from the seller (Policy Bazaar) and a perceived unfairness compared to ICICI Lombard's handling.",3,2,Medium
